Sample No., Time (ms), Motor Count 
674, 3370, 2285
675, 3375, 2288
676, 3380, 2291
677, 3385, 2295
678, 3390, 2298
679, 3395, 2301
680, 3400, 2305
681, 3405, 2308
682, 3410, 2311
683, 3415, 2315
684, 3420, 2318
685, 3425, 2322
686, 3430, 2325
687, 3435, 2328
688, 3440, 2332
689, 3445, 2335
690, 3450, 2339
691, 3455, 2342
692, 3460, 2345
693, 3465, 2349
694, 3470, 2352
695, 3475, 2355
696, 3480, 2359
697, 3485, 2362
698, 3490, 2365
699, 3495, 2369
700, 3500, 2373
701, 3505, 2376
702, 3510, 2379
703, 3515, 2383
704, 3520, 2386
705, 3525, 2389
706, 3530, 2393
707, 3535, 2397
708, 3540, 2400
709, 3545, 2403
710, 3550, 2407
711, 3555, 2410
712, 3560, 2413
713, 3565, 2417
714, 3570, 2421
715, 3575, 2424
716, 3580, 2427
717, 3585, 2431
718, 3590, 2434
719, 3595, 2438
720, 3600, 2441
721, 3605, 2445
722, 3610, 2448
723, 3615, 2451
724, 3620, 2455
725, 3625, 2458
726, 3630, 2462
727, 3635, 2465
728, 3640, 2469
729, 3645, 2472
730, 3650, 2476
731, 3655, 2479
732, 3660, 2483
733, 3665, 2486
734, 3670, 2490
735, 3675, 2493
736, 3680, 2497
737, 3685, 2500
738, 3690, 2504
739, 3695, 2507
740, 3700, 2511
741, 3705, 2515
742, 3710, 2518
743, 3715, 2521
744, 3720, 2525
745, 3725, 2528
746, 3730, 2532
747, 3735, 2535
748, 3740, 2539
749, 3745, 2542
750, 3750, 2546
751, 3755, 2549
752, 3760, 2553
753, 3765, 2556
754, 3770, 2560
755, 3775, 2563
756, 3780, 2567
757, 3785, 2571
758, 3790, 2574
759, 3795, 2577
760, 3800, 2581
761, 3805, 2584
762, 3810, 2587
763, 3815, 2591
764, 3820, 2595
765, 3825, 2598
766, 3830, 2601
767, 3835, 2605
768, 3840, 2608
769, 3845, 2612
770, 3850, 2615
771, 3855, 2619
772, 3860, 2622
773, 3865, 2625
774, 3870, 2629
775, 3875, 2632
776, 3880, 2635
777, 3885, 2639
778, 3890, 2642
779, 3895, 2646
780, 3900, 2649
781, 3905, 2653
782, 3910, 2656
783, 3915, 2659
784, 3920, 2663
785, 3925, 2666
786, 3930, 2669
787, 3935, 2673
788, 3940, 2676
789, 3945, 2679
790, 3950, 2683
791, 3955, 2686
792, 3960, 2690
793, 3965, 2693
794, 3970, 2697
795, 3975, 2700
796, 3980, 2703
797, 3985, 2707
798, 3990, 2710
799, 3995, 2713
800, 4000, 2717
801, 4005, 2720
802, 4010, 2724
803, 4015, 2727
804, 4020, 2731
805, 4025, 2734
806, 4030, 2737
807, 4035, 2741
808, 4040, 2745
809, 4045, 2748
810, 4050, 2751
811, 4055, 2755
812, 4060, 2759
813, 4065, 2762
814, 4070, 2765
815, 4075, 2769
816, 4080, 2772
817, 4085, 2775
818, 4090, 2779
819, 4095, 2782
820, 4100, 2785
821, 4105, 2789
822, 4110, 2792
823, 4115, 2795
824, 4120, 2799
825, 4125, 2803
826, 4130, 2806
827, 4135, 2809
828, 4140, 2813
829, 4145, 2816
830, 4150, 2820
831, 4155, 2823
832, 4160, 2827
833, 4165, 2830
834, 4170, 2834
835, 4175, 2837
836, 4180, 2841
837, 4185, 2844
838, 4190, 2848
839, 4195, 2851
840, 4200, 2855
841, 4205, 2858
842, 4210, 2862
843, 4215, 2865
844, 4220, 2869
845, 4225, 2873
846, 4230, 2876
847, 4235, 2879
848, 4240, 2883
849, 4245, 2887
850, 4250, 2890
851, 4255, 2893
852, 4260, 2897
853, 4265, 2901
854, 4270, 2904
855, 4275, 2907
856, 4280, 2911
857, 4285, 2914
858, 4290, 2918
859, 4295, 2921
860, 4300, 2925
861, 4305, 2928
862, 4310, 2931
863, 4315, 2935
864, 4320, 2939
865, 4325, 2942
866, 4330, 2945
867, 4335, 2949
868, 4340, 2952
869, 4345, 2955
870, 4350, 2958
871, 4355, 2962
872, 4360, 2965
873, 4365, 2969
874, 4370, 2972
875, 4375, 2975
876, 4380, 2979
877, 4385, 2982
878, 4390, 2986
879, 4395, 2989
880, 4400, 2993
881, 4405, 2996
882, 4410, 2999
883, 4415, 3003
884, 4420, 3007
885, 4425, 3010
886, 4430, 3013
887, 4435, 3017
888, 4440, 3021
889, 4445, 3024
890, 4450, 3027
891, 4455, 3030
892, 4460, 3034
893, 4465, 3037
894, 4470, 3041
895, 4475, 3044
896, 4480, 3047
897, 4485, 3051
898, 4490, 3054
899, 4495, 3058
900, 4500, 3061
901, 4505, 3065
902, 4510, 3068
903, 4515, 3071
904, 4520, 3075
905, 4525, 3078
906, 4530, 3082
907, 4535, 3085
908, 4540, 3089
909, 4545, 3092
910, 4550, 3095
911, 4555, 3099
912, 4560, 3103
913, 4565, 3106
914, 4570, 3109
915, 4575, 3113
916, 4580, 3116
917, 4585, 3119
918, 4590, 3123
919, 4595, 3126
920, 4600, 3130
921, 4605, 3133
922, 4610, 3137
923, 4615, 3140
924, 4620, 3144
925, 4625, 3147
926, 4630, 3151
927, 4635, 3154
928, 4640, 3158
929, 4645, 3161
930, 4650, 3165
931, 4655, 3168
932, 4660, 3171
933, 4665, 3175
934, 4670, 3179
935, 4675, 3182
936, 4680, 3185
937, 4685, 3189
938, 4690, 3192
939, 4695, 3195
940, 4700, 3199
941, 4705, 3202
942, 4710, 3206
943, 4715, 3209
944, 4720, 3213
945, 4725, 3216
946, 4730, 3219
947, 4735, 3223
948, 4740, 3227
949, 4745, 3230
950, 4750, 3233
951, 4755, 3237
952, 4760, 3240
953, 4765, 3244
954, 4770, 3247
955, 4775, 3251
956, 4780, 3254
957, 4785, 3257
958, 4790, 3261
959, 4795, 3264
960, 4800, 3267
961, 4805, 3271
962, 4810, 3274
963, 4815, 3277
964, 4820, 3281
965, 4825, 3284
966, 4830, 3288
967, 4835, 3291
968, 4840, 3295
969, 4845, 3298
970, 4850, 3301
971, 4855, 3305
972, 4860, 3309
973, 4865, 3312
974, 4870, 3315
975, 4875, 3319
976, 4880, 3322
977, 4885, 3325
978, 4890, 3329
979, 4895, 3333
980, 4900, 3336
981, 4905, 3339
982, 4910, 3343
983, 4915, 3346
984, 4920, 3349
985, 4925, 3353
986, 4930, 3357
987, 4935, 3360
988, 4940, 3363
989, 4945, 3367
990, 4950, 3371
991, 4955, 3374
992, 4960, 3377
993, 4965, 3381
994, 4970, 3384
995, 4975, 3387
996, 4980, 3391
997, 4985, 3394
998, 4990, 3397
999, 4995, 3401
1000, 5000, 3404
1001, 5005, 3407
1002, 5010, 3411
1003, 5015, 3415
1004, 5020, 3418
1005, 5025, 3421
1006, 5030, 3425
1007, 5035, 3428
1008, 5040, 3431
1009, 5045, 3435
1010, 5050, 3438
1011, 5055, 3442
1012, 5060, 3445
1013, 5065, 3449
1014, 5070, 3452
1015, 5075, 3455
1016, 5080, 3459
1017, 5085, 3462
1018, 5090, 3466
1019, 5095, 3469
1020, 5100, 3473
1021, 5105, 3476
1022, 5110, 3479
1023, 5115, 3483
1024, 5120, 3487
1025, 5125, 3490
1026, 5130, 3493
1027, 5135, 3497
1028, 5140, 3501
1029, 5145, 3504
1030, 5150, 3507
1031, 5155, 3511
1032, 5160, 3514
1033, 5165, 3517
1034, 5170, 3521
1035, 5175, 3525
1036, 5180, 3528
1037, 5185, 3531
1038, 5190, 3535
1039, 5195, 3538
1040, 5200, 3542
1041, 5205, 3545
1042, 5210, 3549
1043, 5215, 3552
1044, 5220, 3555
1045, 5225, 3559
1046, 5230, 3563
1047, 5235, 3566
1048, 5240, 3569
1049, 5245, 3573
1050, 5250, 3576
1051, 5255, 3579
1052, 5260, 3582
1053, 5265, 3586
1054, 5270, 3589
1055, 5275, 3593
1056, 5280, 3596
1057, 5285, 3599
1058, 5290, 3603
1059, 5295, 3606
1060, 5300, 3610
1061, 5305, 3613
1062, 5310, 3617
1063, 5315, 3620
1064, 5320, 3623
1065, 5325, 3627
1066, 5330, 3631
1067, 5335, 3634
1068, 5340, 3637
1069, 5345, 3641
1070, 5350, 3645
1071, 5355, 3648
1072, 5360, 3651
1073, 5365, 3655
1074, 5370, 3658
1075, 5375, 3661
1076, 5380, 3665
1077, 5385, 3668
1078, 5390, 3671
1079, 5395, 3675
1080, 5400, 3679
1081, 5405, 3682
1082, 5410, 3685
1083, 5415, 3689
1084, 5420, 3692
1085, 5425, 3695
1086, 5430, 3699
1087, 5435, 3703
1088, 5440, 3706
1089, 5445, 3709
1090, 5450, 3713
1091, 5455, 3717
1092, 5460, 3720
1093, 5465, 3723
1094, 5470, 3727
1095, 5475, 3730
1096, 5480, 3734
1097, 5485, 3737
1098, 5490, 3741
1099, 5495, 3744
1100, 5500, 3748
1101, 5505, 3751
1102, 5510, 3755
1103, 5515, 3758
1104, 5520, 3762
1105, 5525, 3765
1106, 5530, 3769
1107, 5535, 3773
1108, 5540, 3776
1109, 5545, 3779
1110, 5550, 3783
1111, 5555, 3787
1112, 5560, 3790
1113, 5565, 3793
1114, 5570, 3797
1115, 5575, 3801
1116, 5580, 3804
1117, 5585, 3807
1118, 5590, 3811
1119, 5595, 3815
1120, 5600, 3818
1121, 5605, 3821
1122, 5610, 3825
1123, 5615, 3828
1124, 5620, 3831
1125, 5625, 3835
1126, 5630, 3839
1127, 5635, 3842
1128, 5640, 3845
1129, 5645, 3849
1130, 5650, 3853
1131, 5655, 3856
1132, 5660, 3859
1133, 5665, 3863
1134, 5670, 3866
1135, 5675, 3869
1136, 5680, 3873
1137, 5685, 3876
1138, 5690, 3880
1139, 5695, 3883
1140, 5700, 3887
1141, 5705, 3890
1142, 5710, 3894
1143, 5715, 3897
1144, 5720, 3901
1145, 5725, 3904
1146, 5730, 3908
1147, 5735, 3911
1148, 5740, 3915
1149, 5745, 3918
1150, 5750, 3922
1151, 5755, 3925
1152, 5760, 3929
1153, 5765, 3932
1154, 5770, 3936
1155, 5775, 3939
1156, 5780, 3943
1157, 5785, 3946
1158, 5790, 3950
1159, 5795, 3953
1160, 5800, 3957
1161, 5805, 3960
1162, 5810, 3964
1163, 5815, 3967
1164, 5820, 3971
1165, 5825, 3975
1166, 5830, 3978
1167, 5835, 3981
1168, 5840, 3985
1169, 5845, 3988
1170, 5850, 3992
1171, 5855, 3995
1172, 5860, 3999
1173, 5865, 4002
1174, 5870, 4006
1175, 5875, 4009
1176, 5880, 4013
1177, 5885, 4016
1178, 5890, 4019
1179, 5895, 4023
1180, 5900, 4026
1181, 5905, 4029
1182, 5910, 4033
1183, 5915, 4036
1184, 5920, 4039
1185, 5925, 4043
1186, 5930, 4047
1187, 5935, 4050
1188, 5940, 4053
1189, 5945, 4056
1190, 5950, 4060
1191, 5955, 4063
1192, 5960, 4067
1193, 5965, 4070
1194, 5970, 4074
1195, 5975, 4077
1196, 5980, 4081
1197, 5985, 4084
1198, 5990, 4087
1199, 5995, 4091
1200, 6000, 4095
1201, 6005, 4098
1202, 6010, 4101
1203, 6015, 4105
1204, 6020, 4108
1205, 6025, 4111
1206, 6030, 4114
1207, 6035, 4117
1208, 6040, 4121
1209, 6045, 4125
1210, 6050, 4128
1211, 6055, 4131
1212, 6060, 4135
1213, 6065, 4138
1214, 6070, 4141
1215, 6075, 4145
1216, 6080, 4148
1217, 6085, 4151
1218, 6090, 4155
1219, 6095, 4159
1220, 6100, 4162
1221, 6105, 4165
1222, 6110, 4169
1223, 6115, 4172
1224, 6120, 4175
1225, 6125, 4179
1226, 6130, 4183
1227, 6135, 4186
1228, 6140, 4189
1229, 6145, 4193
1230, 6150, 4196
1231, 6155, 4199
1232, 6160, 4203
1233, 6165, 4206
1234, 6170, 4209
1235, 6175, 4213
1236, 6180, 4217
1237, 6185, 4220
1238, 6190, 4223
1239, 6195, 4227
1240, 6200, 4230
1241, 6205, 4233
1242, 6210, 4237
1243, 6215, 4241
1244, 6220, 4244
1245, 6225, 4247
1246, 6230, 4251
1247, 6235, 4255
1248, 6240, 4258
1249, 6245, 4261
1250, 6250, 4265
1251, 6255, 4269
1252, 6260, 4272
1253, 6265, 4275
1254, 6270, 4279
1255, 6275, 4282
1256, 6280, 4286
1257, 6285, 4289
1258, 6290, 4293
1259, 6295, 4296
1260, 6300, 4300
1261, 6305, 4303
1262, 6310, 4307
1263, 6315, 4311
1264, 6320, 4314
1265, 6325, 4317
1266, 6330, 4321
1267, 6335, 4324
1268, 6340, 4328
1269, 6345, 4331
1270, 6350, 4335
1271, 6355, 4338
1272, 6360, 4342
1273, 6365, 4345
1274, 6370, 4349
1275, 6375, 4352
1276, 6380, 4355
1277, 6385, 4359
1278, 6390, 4362
1279, 6395, 4365
1280, 6400, 4369
1281, 6405, 4372
1282, 6410, 4375
1283, 6415, 4379
1284, 6420, 4383
1285, 6425, 4386
1286, 6430, 4389
1287, 6435, 4392
1288, 6440, 4396
1289, 6445, 4399
1290, 6450, 4403
1291, 6455, 4407
1292, 6460, 4410
1293, 6465, 4413
1294, 6470, 4417
1295, 6475, 4420
1296, 6480, 4424
1297, 6485, 4427
1298, 6490, 4431
1299, 6495, 4434
1300, 6500, 4437
1301, 6505, 4441
1302, 6510, 4445
1303, 6515, 4448
1304, 6520, 4451
1305, 6525, 4455
1306, 6530, 4458
1307, 6535, 4461
1308, 6540, 4465
1309, 6545, 4468
1310, 6550, 4472
1311, 6555, 4475
1312, 6560, 4479
1313, 6565, 4482
1314, 6570, 4485
1315, 6575, 4489
1316, 6580, 4493
1317, 6585, 4496
1318, 6590, 4499
1319, 6595, 4503
1320, 6600, 4506
1321, 6605, 4509
1322, 6610, 4513
1323, 6615, 4516
1324, 6620, 4519
1325, 6625, 4523
1326, 6630, 4526
1327, 6635, 4529
1328, 6640, 4533
1329, 6645, 4536
1330, 6650, 4539
1331, 6655, 4543
1332, 6660, 4546
1333, 6665, 4550
1334, 6670, 4553
1335, 6675, 4557
1336, 6680, 4560
1337, 6685, 4563
1338, 6690, 4567
1339, 6695, 4570
1340, 6700, 4573
1341, 6705, 4577
1342, 6710, 4581
1343, 6715, 4584
1344, 6720, 4587
1345, 6725, 4591
1346, 6730, 4594
1347, 6735, 4597
1348, 6740, 4601
1349, 6745, 4604
1350, 6750, 4607
1351, 6755, 4611
1352, 6760, 4614
1353, 6765, 4618
1354, 6770, 4621
1355, 6775, 4625
1356, 6780, 4628
1357, 6785, 4631
1358, 6790, 4635
1359, 6795, 4638
1360, 6800, 4642
1361, 6805, 4645
1362, 6810, 4649
1363, 6815, 4652
1364, 6820, 4655
1365, 6825, 4659
1366, 6830, 4663
1367, 6835, 4666
1368, 6840, 4669
1369, 6845, 4673
1370, 6850, 4677
1371, 6855, 4680
1372, 6860, 4683
1373, 6865, 4687
1374, 6870, 4690
1375, 6875, 4693
1376, 6880, 4697
1377, 6885, 4700
1378, 6890, 4704
1379, 6895, 4707
1380, 6900, 4711
1381, 6905, 4714
1382, 6910, 4717
1383, 6915, 4721
1384, 6920, 4725
1385, 6925, 4728
1386, 6930, 4731
1387, 6935, 4735
1388, 6940, 4738
1389, 6945, 4741
1390, 6950, 4745
1391, 6955, 4749
1392, 6960, 4752
1393, 6965, 4755
1394, 6970, 4759
1395, 6975, 4762
1396, 6980, 4766
1397, 6985, 4769
1398, 6990, 4773
1399, 6995, 4776
1400, 7000, 4780
1401, 7005, 4783
1402, 7010, 4787
1403, 7015, 4791
1404, 7020, 4794
1405, 7025, 4797
