Sample No., Time (ms), Motor Count 
676, 3380, 2098
677, 3385, 2101
678, 3390, 2104
679, 3395, 2108
680, 3400, 2111
681, 3405, 2114
682, 3410, 2117
683, 3415, 2120
684, 3420, 2123
685, 3425, 2126
686, 3430, 2130
687, 3435, 2133
688, 3440, 2136
689, 3445, 2139
690, 3450, 2142
691, 3455, 2146
692, 3460, 2149
693, 3465, 2152
694, 3470, 2155
695, 3475, 2158
696, 3480, 2161
697, 3485, 2164
698, 3490, 2168
699, 3495, 2171
700, 3500, 2174
701, 3505, 2177
702, 3510, 2180
703, 3515, 2184
704, 3520, 2187
705, 3525, 2190
706, 3530, 2193
707, 3535, 2196
708, 3540, 2200
709, 3545, 2203
710, 3550, 2206
711, 3555, 2209
712, 3560, 2212
713, 3565, 2215
714, 3570, 2218
715, 3575, 2221
716, 3580, 2224
717, 3585, 2228
718, 3590, 2231
719, 3595, 2234
720, 3600, 2237
721, 3605, 2240
722, 3610, 2243
723, 3615, 2246
724, 3620, 2250
725, 3625, 2253
726, 3630, 2256
727, 3635, 2259
728, 3640, 2262
729, 3645, 2266
730, 3650, 2269
731, 3655, 2272
732, 3660, 2275
733, 3665, 2278
734, 3670, 2282
735, 3675, 2284
736, 3680, 2288
737, 3685, 2291
738, 3690, 2294
739, 3695, 2297
740, 3700, 2300
741, 3705, 2303
742, 3710, 2306
743, 3715, 2310
744, 3720, 2313
745, 3725, 2316
746, 3730, 2319
747, 3735, 2322
748, 3740, 2325
749, 3745, 2328
750, 3750, 2332
751, 3755, 2335
752, 3760, 2338
753, 3765, 2341
754, 3770, 2344
755, 3775, 2348
756, 3780, 2351
757, 3785, 2354
758, 3790, 2357
759, 3795, 2360
760, 3800, 2363
761, 3805, 2366
762, 3810, 2370
763, 3815, 2373
764, 3820, 2376
765, 3825, 2379
766, 3830, 2382
767, 3835, 2386
768, 3840, 2389
769, 3845, 2392
770, 3850, 2395
771, 3855, 2398
772, 3860, 2402
773, 3865, 2404
774, 3870, 2408
775, 3875, 2411
776, 3880, 2414
777, 3885, 2417
778, 3890, 2420
779, 3895, 2423
780, 3900, 2426
781, 3905, 2430
782, 3910, 2433
783, 3915, 2436
784, 3920, 2439
785, 3925, 2442
786, 3930, 2445
787, 3935, 2448
788, 3940, 2452
789, 3945, 2455
790, 3950, 2458
791, 3955, 2461
792, 3960, 2464
793, 3965, 2468
794, 3970, 2471
795, 3975, 2474
796, 3980, 2477
797, 3985, 2480
798, 3990, 2483
799, 3995, 2486
800, 4000, 2490
801, 4005, 2493
802, 4010, 2496
803, 4015, 2499
804, 4020, 2502
805, 4025, 2506
806, 4030, 2509
807, 4035, 2512
808, 4040, 2515
809, 4045, 2518
810, 4050, 2520
811, 4055, 2524
812, 4060, 2527
813, 4065, 2530
814, 4070, 2532
815, 4075, 2535
816, 4080, 2538
817, 4085, 2541
818, 4090, 2544
819, 4095, 2547
820, 4100, 2550
821, 4105, 2553
822, 4110, 2556
823, 4115, 2560
824, 4120, 2563
825, 4125, 2566
826, 4130, 2569
827, 4135, 2572
828, 4140, 2575
829, 4145, 2578
830, 4150, 2582
831, 4155, 2585
832, 4160, 2588
833, 4165, 2591
834, 4170, 2594
835, 4175, 2598
836, 4180, 2601
837, 4185, 2604
838, 4190, 2607
839, 4195, 2610
840, 4200, 2613
841, 4205, 2616
842, 4210, 2620
843, 4215, 2623
844, 4220, 2626
845, 4225, 2630
846, 4230, 2633
847, 4235, 2636
848, 4240, 2639
849, 4245, 2642
850, 4250, 2645
851, 4255, 2648
852, 4260, 2652
853, 4265, 2655
854, 4270, 2658
855, 4275, 2662
856, 4280, 2665
857, 4285, 2668
858, 4290, 2671
859, 4295, 2674
860, 4300, 2678
861, 4305, 2681
862, 4310, 2684
863, 4315, 2687
864, 4320, 2690
865, 4325, 2694
866, 4330, 2697
867, 4335, 2700
868, 4340, 2703
869, 4345, 2706
870, 4350, 2710
871, 4355, 2713
872, 4360, 2716
873, 4365, 2719
874, 4370, 2722
875, 4375, 2725
876, 4380, 2729
877, 4385, 2732
878, 4390, 2735
879, 4395, 2738
880, 4400, 2742
881, 4405, 2745
882, 4410, 2748
883, 4415, 2751
884, 4420, 2754
885, 4425, 2757
886, 4430, 2760
887, 4435, 2764
888, 4440, 2767
889, 4445, 2770
890, 4450, 2773
891, 4455, 2776
892, 4460, 2779
893, 4465, 2782
894, 4470, 2786
895, 4475, 2789
896, 4480, 2792
897, 4485, 2795
898, 4490, 2798
899, 4495, 2802
900, 4500, 2805
901, 4505, 2808
902, 4510, 2811
903, 4515, 2814
904, 4520, 2818
905, 4525, 2820
906, 4530, 2824
907, 4535, 2827
908, 4540, 2830
909, 4545, 2833
910, 4550, 2836
911, 4555, 2840
912, 4560, 2843
913, 4565, 2846
914, 4570, 2849
915, 4575, 2852
916, 4580, 2855
917, 4585, 2858
918, 4590, 2862
919, 4595, 2865
920, 4600, 2868
921, 4605, 2871
922, 4610, 2874
923, 4615, 2878
924, 4620, 2881
925, 4625, 2884
926, 4630, 2887
927, 4635, 2890
928, 4640, 2893
929, 4645, 2896
930, 4650, 2900
931, 4655, 2903
932, 4660, 2906
933, 4665, 2909
934, 4670, 2912
935, 4675, 2916
936, 4680, 2919
937, 4685, 2922
938, 4690, 2925
939, 4695, 2928
940, 4700, 2931
941, 4705, 2934
942, 4710, 2938
943, 4715, 2941
944, 4720, 2944
945, 4725, 2947
946, 4730, 2950
947, 4735, 2954
948, 4740, 2957
949, 4745, 2960
950, 4750, 2963
951, 4755, 2966
952, 4760, 2970
953, 4765, 2972
954, 4770, 2976
955, 4775, 2979
956, 4780, 2982
957, 4785, 2985
958, 4790, 2988
959, 4795, 2991
960, 4800, 2994
961, 4805, 2998
962, 4810, 3001
963, 4815, 3004
964, 4820, 3007
965, 4825, 3010
966, 4830, 3013
967, 4835, 3016
968, 4840, 3020
969, 4845, 3023
970, 4850, 3026
971, 4855, 3029
972, 4860, 3032
973, 4865, 3035
974, 4870, 3038
975, 4875, 3042
976, 4880, 3045
977, 4885, 3048
978, 4890, 3051
979, 4895, 3054
980, 4900, 3058
981, 4905, 3061
982, 4910, 3064
983, 4915, 3067
984, 4920, 3070
985, 4925, 3073
986, 4930, 3076
987, 4935, 3079
988, 4940, 3082
989, 4945, 3086
990, 4950, 3089
991, 4955, 3092
992, 4960, 3095
993, 4965, 3098
994, 4970, 3101
995, 4975, 3104
996, 4980, 3108
997, 4985, 3110
998, 4990, 3114
999, 4995, 3117
1000, 5000, 3120
1001, 5005, 3123
1002, 5010, 3126
1003, 5015, 3130
1004, 5020, 3133
1005, 5025, 3136
1006, 5030, 3139
1007, 5035, 3142
1008, 5040, 3145
1009, 5045, 3148
1010, 5050, 3152
1011, 5055, 3155
1012, 5060, 3158
1013, 5065, 3161
1014, 5070, 3164
1015, 5075, 3167
1016, 5080, 3170
1017, 5085, 3174
1018, 5090, 3177
1019, 5095, 3180
1020, 5100, 3183
1021, 5105, 3186
1022, 5110, 3189
1023, 5115, 3192
1024, 5120, 3196
1025, 5125, 3199
1026, 5130, 3202
1027, 5135, 3205
1028, 5140, 3208
1029, 5145, 3212
1030, 5150, 3215
1031, 5155, 3218
1032, 5160, 3221
1033, 5165, 3224
1034, 5170, 3227
1035, 5175, 3230
1036, 5180, 3234
1037, 5185, 3237
1038, 5190, 3240
1039, 5195, 3243
1040, 5200, 3246
1041, 5205, 3249
1042, 5210, 3252
1043, 5215, 3255
1044, 5220, 3258
1045, 5225, 3262
1046, 5230, 3265
1047, 5235, 3268
1048, 5240, 3271
1049, 5245, 3274
1050, 5250, 3278
1051, 5255, 3281
1052, 5260, 3284
1053, 5265, 3287
1054, 5270, 3290
1055, 5275, 3293
1056, 5280, 3296
1057, 5285, 3300
1058, 5290, 3303
1059, 5295, 3306
1060, 5300, 3309
1061, 5305, 3312
1062, 5310, 3315
1063, 5315, 3318
1064, 5320, 3322
1065, 5325, 3325
1066, 5330, 3328
1067, 5335, 3331
1068, 5340, 3334
1069, 5345, 3338
1070, 5350, 3341
1071, 5355, 3344
1072, 5360, 3347
1073, 5365, 3350
1074, 5370, 3354
1075, 5375, 3357
1076, 5380, 3360
1077, 5385, 3363
1078, 5390, 3366
1079, 5395, 3370
1080, 5400, 3373
1081, 5405, 3376
1082, 5410, 3379
1083, 5415, 3382
1084, 5420, 3385
1085, 5425, 3388
1086, 5430, 3391
1087, 5435, 3394
1088, 5440, 3398
1089, 5445, 3401
1090, 5450, 3404
1091, 5455, 3407
1092, 5460, 3410
1093, 5465, 3414
1094, 5470, 3417
1095, 5475, 3420
1096, 5480, 3423
1097, 5485, 3426
1098, 5490, 3429
1099, 5495, 3432
1100, 5500, 3436
1101, 5505, 3439
1102, 5510, 3442
1103, 5515, 3445
1104, 5520, 3448
1105, 5525, 3452
1106, 5530, 3454
1107, 5535, 3458
1108, 5540, 3461
1109, 5545, 3464
1110, 5550, 3467
1111, 5555, 3470
1112, 5560, 3473
1113, 5565, 3476
1114, 5570, 3478
1115, 5575, 3481
1116, 5580, 3484
1117, 5585, 3488
1118, 5590, 3491
1119, 5595, 3494
1120, 5600, 3497
1121, 5605, 3500
1122, 5610, 3503
1123, 5615, 3506
1124, 5620, 3509
1125, 5625, 3512
1126, 5630, 3515
1127, 5635, 3518
1128, 5640, 3521
1129, 5645, 3524
1130, 5650, 3528
1131, 5655, 3531
1132, 5660, 3534
1133, 5665, 3537
1134, 5670, 3540
1135, 5675, 3544
1136, 5680, 3547
1137, 5685, 3550
1138, 5690, 3553
1139, 5695, 3556
1140, 5700, 3559
1141, 5705, 3562
1142, 5710, 3566
1143, 5715, 3569
1144, 5720, 3572
1145, 5725, 3575
1146, 5730, 3579
1147, 5735, 3582
1148, 5740, 3585
1149, 5745, 3588
1150, 5750, 3592
1151, 5755, 3595
1152, 5760, 3598
1153, 5765, 3601
1154, 5770, 3604
1155, 5775, 3608
1156, 5780, 3611
1157, 5785, 3614
1158, 5790, 3617
1159, 5795, 3620
1160, 5800, 3624
1161, 5805, 3627
1162, 5810, 3630
1163, 5815, 3633
1164, 5820, 3636
1165, 5825, 3640
1166, 5830, 3643
1167, 5835, 3646
1168, 5840, 3649
1169, 5845, 3652
1170, 5850, 3656
1171, 5855, 3659
1172, 5860, 3662
1173, 5865, 3665
1174, 5870, 3668
1175, 5875, 3671
1176, 5880, 3674
1177, 5885, 3678
1178, 5890, 3681
1179, 5895, 3684
1180, 5900, 3687
1181, 5905, 3690
1182, 5910, 3694
1183, 5915, 3697
1184, 5920, 3700
1185, 5925, 3703
1186, 5930, 3706
1187, 5935, 3709
1188, 5940, 3712
1189, 5945, 3716
1190, 5950, 3719
1191, 5955, 3722
1192, 5960, 3725
1193, 5965, 3728
1194, 5970, 3731
1195, 5975, 3734
1196, 5980, 3738
1197, 5985, 3741
1198, 5990, 3744
1199, 5995, 3747
1200, 6000, 3750
1201, 6005, 3753
1202, 6010, 3756
1203, 6015, 3760
1204, 6020, 3763
1205, 6025, 3766
1206, 6030, 3769
1207, 6035, 3772
1208, 6040, 3776
1209, 6045, 3779
1210, 6050, 3782
1211, 6055, 3785
1212, 6060, 3788
1213, 6065, 3791
1214, 6070, 3794
1215, 6075, 3797
1216, 6080, 3801
1217, 6085, 3804
1218, 6090, 3807
1219, 6095, 3810
1220, 6100, 3813
1221, 6105, 3816
1222, 6110, 3820
1223, 6115, 3823
1224, 6120, 3826
1225, 6125, 3829
1226, 6130, 3832
1227, 6135, 3835
1228, 6140, 3838
1229, 6145, 3842
1230, 6150, 3845
1231, 6155, 3848
1232, 6160, 3851
1233, 6165, 3854
1234, 6170, 3857
1235, 6175, 3860
1236, 6180, 3864
1237, 6185, 3867
1238, 6190, 3870
1239, 6195, 3873
1240, 6200, 3876
1241, 6205, 3879
1242, 6210, 3882
1243, 6215, 3886
1244, 6220, 3889
1245, 6225, 3892
1246, 6230, 3895
1247, 6235, 3898
1248, 6240, 3901
1249, 6245, 3904
1250, 6250, 3908
1251, 6255, 3911
1252, 6260, 3914
1253, 6265, 3917
1254, 6270, 3920
1255, 6275, 3924
1256, 6280, 3927
1257, 6285, 3930
1258, 6290, 3933
1259, 6295, 3936
1260, 6300, 3940
1261, 6305, 3943
1262, 6310, 3946
1263, 6315, 3949
1264, 6320, 3952
1265, 6325, 3955
1266, 6330, 3958
1267, 6335, 3962
1268, 6340, 3965
1269, 6345, 3968
1270, 6350, 3971
1271, 6355, 3974
1272, 6360, 3977
1273, 6365, 3980
1274, 6370, 3984
1275, 6375, 3987
1276, 6380, 3990
1277, 6385, 3993
1278, 6390, 3996
1279, 6395, 3999
1280, 6400, 4002
1281, 6405, 4006
1282, 6410, 4009
1283, 6415, 4012
1284, 6420, 4015
1285, 6425, 4018
1286, 6430, 4021
1287, 6435, 4024
1288, 6440, 4028
1289, 6445, 4031
1290, 6450, 4034
1291, 6455, 4037
1292, 6460, 4040
1293, 6465, 4044
1294, 6470, 4047
1295, 6475, 4050
1296, 6480, 4053
1297, 6485, 4056
1298, 6490, 4059
1299, 6495, 4062
1300, 6500, 4066
1301, 6505, 4069
1302, 6510, 4072
1303, 6515, 4075
1304, 6520, 4078
1305, 6525, 4082
1306, 6530, 4085
1307, 6535, 4088
1308, 6540, 4091
1309, 6545, 4094
1310, 6550, 4097
1311, 6555, 4100
1312, 6560, 4104
1313, 6565, 4107
1314, 6570, 4110
1315, 6575, 4113
1316, 6580, 4116
1317, 6585, 4120
1318, 6590, 4123
1319, 6595, 4126
1320, 6600, 4129
1321, 6605, 4132
1322, 6610, 4135
1323, 6615, 4138
1324, 6620, 4141
1325, 6625, 4144
1326, 6630, 4147
1327, 6635, 4150
1328, 6640, 4153
1329, 6645, 4156
1330, 6650, 4160
1331, 6655, 4163
1332, 6660, 4166
1333, 6665, 4169
1334, 6670, 4172
1335, 6675, 4176
1336, 6680, 4179
1337, 6685, 4182
1338, 6690, 4185
1339, 6695, 4188
1340, 6700, 4191
1341, 6705, 4194
1342, 6710, 4198
1343, 6715, 4201
1344, 6720, 4204
1345, 6725, 4207
1346, 6730, 4210
1347, 6735, 4214
1348, 6740, 4217
1349, 6745, 4220
1350, 6750, 4223
1351, 6755, 4226
1352, 6760, 4229
1353, 6765, 4232
1354, 6770, 4236
1355, 6775, 4239
1356, 6780, 4242
1357, 6785, 4245
1358, 6790, 4248
1359, 6795, 4252
1360, 6800, 4255
1361, 6805, 4258
1362, 6810, 4261
1363, 6815, 4264
1364, 6820, 4267
1365, 6825, 4270
1366, 6830, 4274
1367, 6835, 4277
1368, 6840, 4280
1369, 6845, 4283
1370, 6850, 4286
1371, 6855, 4290
1372, 6860, 4293
1373, 6865, 4296
1374, 6870, 4299
1375, 6875, 4302
1376, 6880, 4305
1377, 6885, 4308
1378, 6890, 4312
1379, 6895, 4315
1380, 6900, 4318
1381, 6905, 4321
1382, 6910, 4324
1383, 6915, 4328
1384, 6920, 4331
1385, 6925, 4334
1386, 6930, 4337
1387, 6935, 4340
1388, 6940, 4343
1389, 6945, 4346
1390, 6950, 4350
1391, 6955, 4353
1392, 6960, 4356
1393, 6965, 4359
1394, 6970, 4362
1395, 6975, 4366
1396, 6980, 4369
1397, 6985, 4372
1398, 6990, 4375
1399, 6995, 4378
1400, 7000, 4382
1401, 7005, 4384
1402, 7010, 4388
1403, 7015, 4391
1404, 7020, 4394
1405, 7025, 4397
1406, 7030, 4400
1407, 7035, 4404
1408, 7040, 4407
