Sample No., Time (ms), Motor Count 
673, 3365, 2400
674, 3370, 2404
675, 3375, 2408
676, 3380, 2412
677, 3385, 2415
678, 3390, 2419
679, 3395, 2422
680, 3400, 2426
681, 3405, 2430
682, 3410, 2433
683, 3415, 2437
684, 3420, 2440
685, 3425, 2444
686, 3430, 2448
687, 3435, 2451
688, 3440, 2455
689, 3445, 2458
690, 3450, 2462
691, 3455, 2466
692, 3460, 2469
693, 3465, 2473
694, 3470, 2476
695, 3475, 2480
696, 3480, 2484
697, 3485, 2488
698, 3490, 2491
699, 3495, 2495
700, 3500, 2498
701, 3505, 2502
702, 3510, 2506
703, 3515, 2509
704, 3520, 2513
705, 3525, 2516
706, 3530, 2520
707, 3535, 2524
708, 3540, 2528
709, 3545, 2531
710, 3550, 2535
711, 3555, 2538
712, 3560, 2542
713, 3565, 2546
714, 3570, 2550
715, 3575, 2553
716, 3580, 2557
717, 3585, 2560
718, 3590, 2564
719, 3595, 2568
720, 3600, 2571
721, 3605, 2575
722, 3610, 2578
723, 3615, 2582
724, 3620, 2586
725, 3625, 2590
726, 3630, 2593
727, 3635, 2597
728, 3640, 2600
729, 3645, 2604
730, 3650, 2608
731, 3655, 2611
732, 3660, 2615
733, 3665, 2619
734, 3670, 2622
735, 3675, 2626
736, 3680, 2630
737, 3685, 2633
738, 3690, 2637
739, 3695, 2640
740, 3700, 2644
741, 3705, 2648
742, 3710, 2652
743, 3715, 2655
744, 3720, 2659
745, 3725, 2662
746, 3730, 2666
747, 3735, 2670
748, 3740, 2674
749, 3745, 2677
750, 3750, 2681
751, 3755, 2684
752, 3760, 2688
753, 3765, 2692
754, 3770, 2695
755, 3775, 2699
756, 3780, 2702
757, 3785, 2706
758, 3790, 2710
759, 3795, 2714
760, 3800, 2717
761, 3805, 2721
762, 3810, 2724
763, 3815, 2728
764, 3820, 2732
765, 3825, 2736
766, 3830, 2739
767, 3835, 2743
768, 3840, 2746
769, 3845, 2750
770, 3850, 2754
771, 3855, 2757
772, 3860, 2761
773, 3865, 2764
774, 3870, 2768
775, 3875, 2772
776, 3880, 2776
777, 3885, 2779
778, 3890, 2783
779, 3895, 2786
780, 3900, 2790
781, 3905, 2794
782, 3910, 2797
783, 3915, 2801
784, 3920, 2804
785, 3925, 2808
786, 3930, 2812
787, 3935, 2815
788, 3940, 2819
789, 3945, 2822
790, 3950, 2826
791, 3955, 2830
792, 3960, 2834
793, 3965, 2837
794, 3970, 2841
795, 3975, 2844
796, 3980, 2848
797, 3985, 2852
798, 3990, 2855
799, 3995, 2859
800, 4000, 2862
801, 4005, 2866
802, 4010, 2870
803, 4015, 2873
804, 4020, 2877
805, 4025, 2880
806, 4030, 2884
807, 4035, 2888
808, 4040, 2892
809, 4045, 2895
810, 4050, 2899
811, 4055, 2902
812, 4060, 2906
813, 4065, 2910
814, 4070, 2913
815, 4075, 2917
816, 4080, 2920
817, 4085, 2924
818, 4090, 2928
819, 4095, 2931
820, 4100, 2935
821, 4105, 2939
822, 4110, 2942
823, 4115, 2946
824, 4120, 2950
825, 4125, 2953
826, 4130, 2957
827, 4135, 2960
828, 4140, 2964
829, 4145, 2968
830, 4150, 2971
831, 4155, 2975
832, 4160, 2979
833, 4165, 2982
834, 4170, 2986
835, 4175, 2990
836, 4180, 2993
837, 4185, 2997
838, 4190, 3000
839, 4195, 3004
840, 4200, 3008
841, 4205, 3011
842, 4210, 3015
843, 4215, 3019
844, 4220, 3022
845, 4225, 3026
846, 4230, 3030
847, 4235, 3033
848, 4240, 3037
849, 4245, 3040
850, 4250, 3044
851, 4255, 3048
852, 4260, 3052
853, 4265, 3055
854, 4270, 3059
855, 4275, 3062
856, 4280, 3066
857, 4285, 3070
858, 4290, 3073
859, 4295, 3077
860, 4300, 3081
861, 4305, 3084
862, 4310, 3088
863, 4315, 3092
864, 4320, 3095
865, 4325, 3099
866, 4330, 3102
867, 4335, 3106
868, 4340, 3110
869, 4345, 3114
870, 4350, 3117
871, 4355, 3121
872, 4360, 3124
873, 4365, 3128
874, 4370, 3132
875, 4375, 3135
876, 4380, 3139
877, 4385, 3143
878, 4390, 3146
879, 4395, 3150
880, 4400, 3154
881, 4405, 3157
882, 4410, 3161
883, 4415, 3164
884, 4420, 3168
885, 4425, 3172
886, 4430, 3175
887, 4435, 3179
888, 4440, 3183
889, 4445, 3186
890, 4450, 3190
891, 4455, 3194
892, 4460, 3197
893, 4465, 3201
894, 4470, 3204
895, 4475, 3208
896, 4480, 3212
897, 4485, 3215
898, 4490, 3219
899, 4495, 3223
900, 4500, 3226
901, 4505, 3230
902, 4510, 3234
903, 4515, 3237
904, 4520, 3241
905, 4525, 3244
906, 4530, 3248
907, 4535, 3252
908, 4540, 3255
909, 4545, 3259
910, 4550, 3262
911, 4555, 3266
912, 4560, 3270
913, 4565, 3274
914, 4570, 3277
915, 4575, 3281
916, 4580, 3284
917, 4585, 3288
918, 4590, 3292
919, 4595, 3295
920, 4600, 3299
921, 4605, 3302
922, 4610, 3306
923, 4615, 3310
924, 4620, 3314
925, 4625, 3317
926, 4630, 3321
927, 4635, 3324
928, 4640, 3328
929, 4645, 3332
930, 4650, 3335
931, 4655, 3339
932, 4660, 3342
933, 4665, 3346
934, 4670, 3350
935, 4675, 3353
936, 4680, 3357
937, 4685, 3361
938, 4690, 3364
939, 4695, 3368
940, 4700, 3372
941, 4705, 3375
942, 4710, 3379
943, 4715, 3382
944, 4720, 3386
945, 4725, 3390
946, 4730, 3394
947, 4735, 3397
948, 4740, 3401
949, 4745, 3404
950, 4750, 3408
951, 4755, 3412
952, 4760, 3415
953, 4765, 3419
954, 4770, 3422
955, 4775, 3426
956, 4780, 3430
957, 4785, 3434
958, 4790, 3437
959, 4795, 3441
960, 4800, 3444
961, 4805, 3448
962, 4810, 3452
963, 4815, 3455
964, 4820, 3459
965, 4825, 3462
966, 4830, 3466
967, 4835, 3470
968, 4840, 3474
969, 4845, 3477
970, 4850, 3481
971, 4855, 3484
972, 4860, 3488
973, 4865, 3492
974, 4870, 3495
975, 4875, 3499
976, 4880, 3503
977, 4885, 3506
978, 4890, 3510
979, 4895, 3514
980, 4900, 3517
981, 4905, 3521
982, 4910, 3524
983, 4915, 3528
984, 4920, 3532
985, 4925, 3535
986, 4930, 3539
987, 4935, 3542
988, 4940, 3546
989, 4945, 3550
990, 4950, 3554
991, 4955, 3557
992, 4960, 3561
993, 4965, 3564
994, 4970, 3568
995, 4975, 3572
996, 4980, 3575
997, 4985, 3579
998, 4990, 3582
999, 4995, 3586
1000, 5000, 3590
1001, 5005, 3594
1002, 5010, 3597
1003, 5015, 3601
1004, 5020, 3604
1005, 5025, 3608
1006, 5030, 3612
1007, 5035, 3615
1008, 5040, 3619
1009, 5045, 3623
1010, 5050, 3626
1011, 5055, 3630
1012, 5060, 3634
1013, 5065, 3637
1014, 5070, 3641
1015, 5075, 3644
1016, 5080, 3648
1017, 5085, 3652
1018, 5090, 3656
1019, 5095, 3659
1020, 5100, 3663
1021, 5105, 3666
1022, 5110, 3670
1023, 5115, 3674
1024, 5120, 3677
1025, 5125, 3681
1026, 5130, 3684
1027, 5135, 3688
1028, 5140, 3692
1029, 5145, 3696
1030, 5150, 3699
1031, 5155, 3703
1032, 5160, 3706
1033, 5165, 3710
1034, 5170, 3714
1035, 5175, 3717
1036, 5180, 3721
1037, 5185, 3725
1038, 5190, 3728
1039, 5195, 3732
1040, 5200, 3736
1041, 5205, 3739
1042, 5210, 3743
1043, 5215, 3746
1044, 5220, 3750
1045, 5225, 3754
1046, 5230, 3757
1047, 5235, 3761
1048, 5240, 3764
1049, 5245, 3768
1050, 5250, 3772
1051, 5255, 3776
1052, 5260, 3779
1053, 5265, 3783
1054, 5270, 3786
1055, 5275, 3790
1056, 5280, 3794
1057, 5285, 3797
1058, 5290, 3801
1059, 5295, 3804
1060, 5300, 3808
1061, 5305, 3812
1062, 5310, 3816
1063, 5315, 3819
1064, 5320, 3823
1065, 5325, 3826
1066, 5330, 3830
1067, 5335, 3834
1068, 5340, 3837
1069, 5345, 3841
1070, 5350, 3844
1071, 5355, 3848
1072, 5360, 3852
1073, 5365, 3855
1074, 5370, 3859
1075, 5375, 3862
1076, 5380, 3866
1077, 5385, 3870
1078, 5390, 3874
1079, 5395, 3877
1080, 5400, 3881
1081, 5405, 3884
1082, 5410, 3888
1083, 5415, 3892
1084, 5420, 3895
1085, 5425, 3899
1086, 5430, 3902
1087, 5435, 3906
1088, 5440, 3910
1089, 5445, 3913
1090, 5450, 3917
1091, 5455, 3920
1092, 5460, 3924
1093, 5465, 3928
1094, 5470, 3932
1095, 5475, 3935
1096, 5480, 3939
1097, 5485, 3942
1098, 5490, 3946
1099, 5495, 3950
1100, 5500, 3953
1101, 5505, 3957
1102, 5510, 3961
1103, 5515, 3964
1104, 5520, 3968
1105, 5525, 3972
1106, 5530, 3975
1107, 5535, 3979
1108, 5540, 3982
1109, 5545, 3986
1110, 5550, 3990
1111, 5555, 3993
1112, 5560, 3997
1113, 5565, 4001
1114, 5570, 4004
1115, 5575, 4008
1116, 5580, 4012
1117, 5585, 4015
1118, 5590, 4019
1119, 5595, 4022
1120, 5600, 4026
1121, 5605, 4030
1122, 5610, 4034
1123, 5615, 4037
1124, 5620, 4041
1125, 5625, 4044
1126, 5630, 4048
1127, 5635, 4052
1128, 5640, 4056
1129, 5645, 4059
1130, 5650, 4063
1131, 5655, 4066
1132, 5660, 4070
1133, 5665, 4074
1134, 5670, 4077
1135, 5675, 4081
1136, 5680, 4085
1137, 5685, 4088
1138, 5690, 4092
1139, 5695, 4096
1140, 5700, 4099
1141, 5705, 4103
1142, 5710, 4106
1143, 5715, 4110
1144, 5720, 4114
1145, 5725, 4118
1146, 5730, 4121
1147, 5735, 4125
1148, 5740, 4128
1149, 5745, 4132
1150, 5750, 4136
1151, 5755, 4139
1152, 5760, 4143
1153, 5765, 4146
1154, 5770, 4150
1155, 5775, 4154
1156, 5780, 4158
1157, 5785, 4161
1158, 5790, 4165
1159, 5795, 4168
1160, 5800, 4172
1161, 5805, 4176
1162, 5810, 4179
1163, 5815, 4183
1164, 5820, 4186
1165, 5825, 4190
1166, 5830, 4194
1167, 5835, 4198
1168, 5840, 4201
1169, 5845, 4205
1170, 5850, 4208
1171, 5855, 4212
1172, 5860, 4216
1173, 5865, 4219
1174, 5870, 4223
1175, 5875, 4226
1176, 5880, 4230
1177, 5885, 4234
1178, 5890, 4237
1179, 5895, 4241
1180, 5900, 4244
1181, 5905, 4248
1182, 5910, 4252
1183, 5915, 4256
1184, 5920, 4259
1185, 5925, 4263
1186, 5930, 4266
1187, 5935, 4270
1188, 5940, 4274
1189, 5945, 4277
1190, 5950, 4281
1191, 5955, 4284
1192, 5960, 4288
1193, 5965, 4292
1194, 5970, 4295
1195, 5975, 4299
1196, 5980, 4302
1197, 5985, 4306
1198, 5990, 4310
1199, 5995, 4313
1200, 6000, 4317
1201, 6005, 4321
1202, 6010, 4324
1203, 6015, 4328
1204, 6020, 4332
1205, 6025, 4335
1206, 6030, 4339
1207, 6035, 4342
1208, 6040, 4346
1209, 6045, 4350
1210, 6050, 4354
1211, 6055, 4357
1212, 6060, 4361
1213, 6065, 4364
1214, 6070, 4368
1215, 6075, 4372
1216, 6080, 4375
1217, 6085, 4379
1218, 6090, 4382
1219, 6095, 4386
1220, 6100, 4390
1221, 6105, 4394
1222, 6110, 4397
1223, 6115, 4401
1224, 6120, 4404
1225, 6125, 4408
1226, 6130, 4412
1227, 6135, 4415
1228, 6140, 4419
1229, 6145, 4422
1230, 6150, 4426
1231, 6155, 4430
1232, 6160, 4434
1233, 6165, 4437
1234, 6170, 4441
1235, 6175, 4444
1236, 6180, 4448
1237, 6185, 4452
1238, 6190, 4455
1239, 6195, 4459
1240, 6200, 4463
1241, 6205, 4466
1242, 6210, 4470
1243, 6215, 4474
1244, 6220, 4477
1245, 6225, 4481
1246, 6230, 4485
1247, 6235, 4488
1248, 6240, 4492
1249, 6245, 4496
1250, 6250, 4499
1251, 6255, 4503
1252, 6260, 4506
1253, 6265, 4510
1254, 6270, 4514
1255, 6275, 4517
1256, 6280, 4521
1257, 6285, 4525
1258, 6290, 4528
1259, 6295, 4532
1260, 6300, 4536
1261, 6305, 4539
1262, 6310, 4543
1263, 6315, 4546
1264, 6320, 4550
1265, 6325, 4554
1266, 6330, 4558
1267, 6335, 4561
1268, 6340, 4565
1269, 6345, 4568
1270, 6350, 4572
1271, 6355, 4576
1272, 6360, 4580
1273, 6365, 4583
1274, 6370, 4587
1275, 6375, 4590
1276, 6380, 4594
1277, 6385, 4598
1278, 6390, 4601
1279, 6395, 4605
1280, 6400, 4608
1281, 6405, 4612
1282, 6410, 4616
1283, 6415, 4619
1284, 6420, 4623
1285, 6425, 4626
1286, 6430, 4630
1287, 6435, 4634
1288, 6440, 4638
1289, 6445, 4641
1290, 6450, 4645
1291, 6455, 4648
1292, 6460, 4652
1293, 6465, 4656
1294, 6470, 4659
1295, 6475, 4663
1296, 6480, 4666
1297, 6485, 4670
1298, 6490, 4674
1299, 6495, 4677
1300, 6500, 4681
1301, 6505, 4684
1302, 6510, 4688
1303, 6515, 4692
1304, 6520, 4696
1305, 6525, 4699
1306, 6530, 4703
1307, 6535, 4706
1308, 6540, 4710
1309, 6545, 4714
1310, 6550, 4717
1311, 6555, 4721
1312, 6560, 4724
1313, 6565, 4728
1314, 6570, 4732
1315, 6575, 4736
1316, 6580, 4739
1317, 6585, 4742
1318, 6590, 4746
1319, 6595, 4750
1320, 6600, 4754
1321, 6605, 4757
1322, 6610, 4761
1323, 6615, 4764
1324, 6620, 4768
1325, 6625, 4772
1326, 6630, 4775
1327, 6635, 4779
1328, 6640, 4782
1329, 6645, 4786
1330, 6650, 4790
1331, 6655, 4794
1332, 6660, 4797
1333, 6665, 4801
1334, 6670, 4804
1335, 6675, 4808
1336, 6680, 4812
1337, 6685, 4815
1338, 6690, 4819
1339, 6695, 4822
1340, 6700, 4826
1341, 6705, 4830
1342, 6710, 4834
1343, 6715, 4837
1344, 6720, 4841
1345, 6725, 4844
1346, 6730, 4848
1347, 6735, 4852
1348, 6740, 4855
1349, 6745, 4859
1350, 6750, 4862
1351, 6755, 4866
1352, 6760, 4870
1353, 6765, 4873
1354, 6770, 4877
1355, 6775, 4881
1356, 6780, 4884
1357, 6785, 4888
1358, 6790, 4892
1359, 6795, 4895
1360, 6800, 4899
1361, 6805, 4902
1362, 6810, 4906
1363, 6815, 4910
1364, 6820, 4914
1365, 6825, 4917
1366, 6830, 4921
1367, 6835, 4924
1368, 6840, 4928
1369, 6845, 4932
1370, 6850, 4935
1371, 6855, 4939
1372, 6860, 4942
1373, 6865, 4946
1374, 6870, 4950
1375, 6875, 4954
1376, 6880, 4957
1377, 6885, 4961
1378, 6890, 4964
1379, 6895, 4968
1380, 6900, 4972
1381, 6905, 4975
1382, 6910, 4979
1383, 6915, 4982
1384, 6920, 4986
1385, 6925, 4990
1386, 6930, 4994
1387, 6935, 4997
1388, 6940, 5001
1389, 6945, 5004
1390, 6950, 5008
1391, 6955, 5012
1392, 6960, 5015
1393, 6965, 5019
1394, 6970, 5022
1395, 6975, 5026
1396, 6980, 5030
1397, 6985, 5034
1398, 6990, 5037
1399, 6995, 5041
1400, 7000, 5044
1401, 7005, 5048
1402, 7010, 5052
1403, 7015, 5055
1404, 7020, 5059
