Sample No., Time (ms), Motor Count 
673, 3365, 2399
674, 3370, 2403
675, 3375, 2406
676, 3380, 2410
677, 3385, 2413
678, 3390, 2417
679, 3395, 2421
680, 3400, 2424
681, 3405, 2428
682, 3410, 2431
683, 3415, 2435
684, 3420, 2439
685, 3425, 2443
686, 3430, 2446
687, 3435, 2450
688, 3440, 2453
689, 3445, 2457
690, 3450, 2461
691, 3455, 2464
692, 3460, 2468
693, 3465, 2471
694, 3470, 2475
695, 3475, 2479
696, 3480, 2482
697, 3485, 2486
698, 3490, 2490
699, 3495, 2493
700, 3500, 2497
701, 3505, 2501
702, 3510, 2504
703, 3515, 2508
704, 3520, 2511
705, 3525, 2515
706, 3530, 2519
707, 3535, 2523
708, 3540, 2526
709, 3545, 2530
710, 3550, 2533
711, 3555, 2537
712, 3560, 2541
713, 3565, 2544
714, 3570, 2548
715, 3575, 2552
716, 3580, 2555
717, 3585, 2559
718, 3590, 2563
719, 3595, 2566
720, 3600, 2570
721, 3605, 2573
722, 3610, 2577
723, 3615, 2581
724, 3620, 2585
725, 3625, 2588
726, 3630, 2592
727, 3635, 2595
728, 3640, 2599
729, 3645, 2603
730, 3650, 2607
731, 3655, 2610
732, 3660, 2614
733, 3665, 2617
734, 3670, 2621
735, 3675, 2625
736, 3680, 2628
737, 3685, 2632
738, 3690, 2635
739, 3695, 2639
740, 3700, 2643
741, 3705, 2646
742, 3710, 2650
743, 3715, 2654
744, 3720, 2657
745, 3725, 2661
746, 3730, 2665
747, 3735, 2668
748, 3740, 2672
749, 3745, 2675
750, 3750, 2679
751, 3755, 2683
752, 3760, 2687
753, 3765, 2690
754, 3770, 2694
755, 3775, 2697
756, 3780, 2701
757, 3785, 2705
758, 3790, 2708
759, 3795, 2712
760, 3800, 2715
761, 3805, 2719
762, 3810, 2723
763, 3815, 2726
764, 3820, 2730
765, 3825, 2734
766, 3830, 2737
767, 3835, 2741
768, 3840, 2745
769, 3845, 2748
770, 3850, 2752
771, 3855, 2755
772, 3860, 2759
773, 3865, 2763
774, 3870, 2766
775, 3875, 2770
776, 3880, 2773
777, 3885, 2777
778, 3890, 2781
779, 3895, 2785
780, 3900, 2788
781, 3905, 2791
782, 3910, 2795
783, 3915, 2799
784, 3920, 2803
785, 3925, 2806
786, 3930, 2810
787, 3935, 2813
788, 3940, 2817
789, 3945, 2821
790, 3950, 2824
791, 3955, 2828
792, 3960, 2831
793, 3965, 2835
794, 3970, 2839
795, 3975, 2842
796, 3980, 2846
797, 3985, 2849
798, 3990, 2853
799, 3995, 2857
800, 4000, 2861
801, 4005, 2864
802, 4010, 2868
803, 4015, 2871
804, 4020, 2875
805, 4025, 2879
806, 4030, 2882
807, 4035, 2886
808, 4040, 2889
809, 4045, 2893
810, 4050, 2897
811, 4055, 2900
812, 4060, 2904
813, 4065, 2908
814, 4070, 2911
815, 4075, 2915
816, 4080, 2919
817, 4085, 2922
818, 4090, 2926
819, 4095, 2929
820, 4100, 2933
821, 4105, 2937
822, 4110, 2940
823, 4115, 2944
824, 4120, 2948
825, 4125, 2951
826, 4130, 2955
827, 4135, 2959
828, 4140, 2962
829, 4145, 2966
830, 4150, 2969
831, 4155, 2973
832, 4160, 2977
833, 4165, 2981
834, 4170, 2984
835, 4175, 2988
836, 4180, 2991
837, 4185, 2995
838, 4190, 2999
839, 4195, 3002
840, 4200, 3006
841, 4205, 3010
842, 4210, 3013
843, 4215, 3017
844, 4220, 3021
845, 4225, 3024
846, 4230, 3028
847, 4235, 3031
848, 4240, 3035
849, 4245, 3039
850, 4250, 3043
851, 4255, 3046
852, 4260, 3050
853, 4265, 3053
854, 4270, 3057
855, 4275, 3061
856, 4280, 3064
857, 4285, 3068
858, 4290, 3072
859, 4295, 3075
860, 4300, 3079
861, 4305, 3083
862, 4310, 3086
863, 4315, 3090
864, 4320, 3093
865, 4325, 3097
866, 4330, 3101
867, 4335, 3104
868, 4340, 3108
869, 4345, 3112
870, 4350, 3115
871, 4355, 3119
872, 4360, 3123
873, 4365, 3126
874, 4370, 3130
875, 4375, 3133
876, 4380, 3137
877, 4385, 3141
878, 4390, 3144
879, 4395, 3148
880, 4400, 3151
881, 4405, 3155
882, 4410, 3159
883, 4415, 3163
884, 4420, 3166
885, 4425, 3170
886, 4430, 3173
887, 4435, 3177
888, 4440, 3181
889, 4445, 3184
890, 4450, 3188
891, 4455, 3191
892, 4460, 3195
893, 4465, 3199
894, 4470, 3202
895, 4475, 3206
896, 4480, 3209
897, 4485, 3213
898, 4490, 3217
899, 4495, 3220
900, 4500, 3224
901, 4505, 3228
902, 4510, 3231
903, 4515, 3235
904, 4520, 3239
905, 4525, 3242
906, 4530, 3246
907, 4535, 3249
908, 4540, 3253
909, 4545, 3257
910, 4550, 3260
911, 4555, 3264
912, 4560, 3267
913, 4565, 3271
914, 4570, 3275
915, 4575, 3278
916, 4580, 3282
917, 4585, 3286
918, 4590, 3289
919, 4595, 3293
920, 4600, 3297
921, 4605, 3300
922, 4610, 3304
923, 4615, 3307
924, 4620, 3311
925, 4625, 3315
926, 4630, 3318
927, 4635, 3322
928, 4640, 3326
929, 4645, 3329
930, 4650, 3333
931, 4655, 3337
932, 4660, 3340
933, 4665, 3344
934, 4670, 3347
935, 4675, 3351
936, 4680, 3355
937, 4685, 3358
938, 4690, 3362
939, 4695, 3365
940, 4700, 3369
941, 4705, 3373
942, 4710, 3377
943, 4715, 3380
944, 4720, 3384
945, 4725, 3387
946, 4730, 3391
947, 4735, 3395
948, 4740, 3399
949, 4745, 3402
950, 4750, 3406
951, 4755, 3409
952, 4760, 3413
953, 4765, 3417
954, 4770, 3420
955, 4775, 3424
956, 4780, 3428
957, 4785, 3431
958, 4790, 3435
959, 4795, 3439
960, 4800, 3442
961, 4805, 3446
962, 4810, 3449
963, 4815, 3453
964, 4820, 3457
965, 4825, 3460
966, 4830, 3464
967, 4835, 3468
968, 4840, 3471
969, 4845, 3475
970, 4850, 3479
971, 4855, 3482
972, 4860, 3486
973, 4865, 3489
974, 4870, 3493
975, 4875, 3497
976, 4880, 3501
977, 4885, 3504
978, 4890, 3508
979, 4895, 3511
980, 4900, 3515
981, 4905, 3519
982, 4910, 3522
983, 4915, 3526
984, 4920, 3529
985, 4925, 3533
986, 4930, 3537
987, 4935, 3540
988, 4940, 3544
989, 4945, 3548
990, 4950, 3551
991, 4955, 3555
992, 4960, 3559
993, 4965, 3562
994, 4970, 3566
995, 4975, 3569
996, 4980, 3573
997, 4985, 3577
998, 4990, 3580
999, 4995, 3584
1000, 5000, 3587
1001, 5005, 3591
1002, 5010, 3595
1003, 5015, 3599
1004, 5020, 3602
1005, 5025, 3606
1006, 5030, 3609
1007, 5035, 3613
1008, 5040, 3617
1009, 5045, 3620
1010, 5050, 3624
1011, 5055, 3627
1012, 5060, 3631
1013, 5065, 3635
1014, 5070, 3639
1015, 5075, 3642
1016, 5080, 3646
1017, 5085, 3649
1018, 5090, 3653
1019, 5095, 3657
1020, 5100, 3660
1021, 5105, 3664
1022, 5110, 3667
1023, 5115, 3671
1024, 5120, 3675
1025, 5125, 3678
1026, 5130, 3682
1027, 5135, 3686
1028, 5140, 3689
1029, 5145, 3693
1030, 5150, 3697
1031, 5155, 3700
1032, 5160, 3704
1033, 5165, 3707
1034, 5170, 3711
1035, 5175, 3715
1036, 5180, 3718
1037, 5185, 3722
1038, 5190, 3725
1039, 5195, 3729
1040, 5200, 3733
1041, 5205, 3736
1042, 5210, 3740
1043, 5215, 3744
1044, 5220, 3747
1045, 5225, 3751
1046, 5230, 3755
1047, 5235, 3758
1048, 5240, 3762
1049, 5245, 3765
1050, 5250, 3769
1051, 5255, 3773
1052, 5260, 3776
1053, 5265, 3780
1054, 5270, 3784
1055, 5275, 3787
1056, 5280, 3791
1057, 5285, 3795
1058, 5290, 3798
1059, 5295, 3802
1060, 5300, 3805
1061, 5305, 3809
1062, 5310, 3813
1063, 5315, 3816
1064, 5320, 3820
1065, 5325, 3823
1066, 5330, 3827
1067, 5335, 3831
1068, 5340, 3835
1069, 5345, 3838
1070, 5350, 3842
1071, 5355, 3845
1072, 5360, 3849
1073, 5365, 3853
1074, 5370, 3856
1075, 5375, 3860
1076, 5380, 3863
1077, 5385, 3867
1078, 5390, 3871
1079, 5395, 3874
1080, 5400, 3878
1081, 5405, 3882
1082, 5410, 3885
1083, 5415, 3889
1084, 5420, 3893
1085, 5425, 3896
1086, 5430, 3900
1087, 5435, 3903
1088, 5440, 3907
1089, 5445, 3911
1090, 5450, 3914
1091, 5455, 3918
1092, 5460, 3922
1093, 5465, 3925
1094, 5470, 3929
1095, 5475, 3933
1096, 5480, 3936
1097, 5485, 3940
1098, 5490, 3943
1099, 5495, 3947
1100, 5500, 3951
1101, 5505, 3954
1102, 5510, 3958
1103, 5515, 3962
1104, 5520, 3965
1105, 5525, 3969
1106, 5530, 3973
1107, 5535, 3976
1108, 5540, 3980
1109, 5545, 3983
1110, 5550, 3987
1111, 5555, 3991
1112, 5560, 3995
1113, 5565, 3998
1114, 5570, 4002
1115, 5575, 4005
1116, 5580, 4009
1117, 5585, 4013
1118, 5590, 4016
1119, 5595, 4020
1120, 5600, 4024
1121, 5605, 4027
1122, 5610, 4031
1123, 5615, 4035
1124, 5620, 4038
1125, 5625, 4042
1126, 5630, 4045
1127, 5635, 4049
1128, 5640, 4053
1129, 5645, 4056
1130, 5650, 4060
1131, 5655, 4063
1132, 5660, 4067
1133, 5665, 4071
1134, 5670, 4075
1135, 5675, 4078
1136, 5680, 4082
1137, 5685, 4085
1138, 5690, 4089
1139, 5695, 4093
1140, 5700, 4096
1141, 5705, 4100
1142, 5710, 4103
1143, 5715, 4107
1144, 5720, 4111
1145, 5725, 4115
1146, 5730, 4118
1147, 5735, 4122
1148, 5740, 4125
1149, 5745, 4129
1150, 5750, 4133
1151, 5755, 4136
1152, 5760, 4140
1153, 5765, 4143
1154, 5770, 4147
1155, 5775, 4151
1156, 5780, 4154
1157, 5785, 4158
1158, 5790, 4161
1159, 5795, 4165
1160, 5800, 4169
1161, 5805, 4173
1162, 5810, 4176
1163, 5815, 4180
1164, 5820, 4183
1165, 5825, 4187
1166, 5830, 4191
1167, 5835, 4194
1168, 5840, 4198
1169, 5845, 4201
1170, 5850, 4205
1171, 5855, 4209
1172, 5860, 4213
1173, 5865, 4216
1174, 5870, 4220
1175, 5875, 4223
1176, 5880, 4227
1177, 5885, 4231
1178, 5890, 4234
1179, 5895, 4238
1180, 5900, 4241
1181, 5905, 4245
1182, 5910, 4249
1183, 5915, 4252
1184, 5920, 4256
1185, 5925, 4259
1186, 5930, 4263
1187, 5935, 4267
1188, 5940, 4270
1189, 5945, 4274
1190, 5950, 4277
1191, 5955, 4281
1192, 5960, 4285
1193, 5965, 4289
1194, 5970, 4292
1195, 5975, 4296
1196, 5980, 4299
1197, 5985, 4303
1198, 5990, 4307
1199, 5995, 4310
1200, 6000, 4314
1201, 6005, 4317
1202, 6010, 4321
1203, 6015, 4325
1204, 6020, 4328
1205, 6025, 4332
1206, 6030, 4336
1207, 6035, 4339
1208, 6040, 4343
1209, 6045, 4347
1210, 6050, 4350
1211, 6055, 4354
1212, 6060, 4357
1213, 6065, 4361
1214, 6070, 4365
1215, 6075, 4369
1216, 6080, 4372
1217, 6085, 4376
1218, 6090, 4379
1219, 6095, 4383
1220, 6100, 4387
1221, 6105, 4390
1222, 6110, 4394
1223, 6115, 4397
1224, 6120, 4401
1225, 6125, 4405
1226, 6130, 4409
1227, 6135, 4412
1228, 6140, 4416
1229, 6145, 4419
1230, 6150, 4423
1231, 6155, 4427
1232, 6160, 4431
1233, 6165, 4434
1234, 6170, 4438
1235, 6175, 4441
1236, 6180, 4445
1237, 6185, 4449
1238, 6190, 4452
1239, 6195, 4456
1240, 6200, 4460
1241, 6205, 4463
1242, 6210, 4467
1243, 6215, 4471
1244, 6220, 4474
1245, 6225, 4478
1246, 6230, 4481
1247, 6235, 4485
1248, 6240, 4489
1249, 6245, 4492
1250, 6250, 4496
1251, 6255, 4499
1252, 6260, 4503
1253, 6265, 4507
1254, 6270, 4511
1255, 6275, 4514
1256, 6280, 4518
1257, 6285, 4521
1258, 6290, 4525
1259, 6295, 4529
1260, 6300, 4533
1261, 6305, 4536
1262, 6310, 4540
1263, 6315, 4543
1264, 6320, 4547
1265, 6325, 4551
1266, 6330, 4554
1267, 6335, 4558
1268, 6340, 4561
1269, 6345, 4565
1270, 6350, 4569
1271, 6355, 4572
1272, 6360, 4576
1273, 6365, 4579
1274, 6370, 4583
1275, 6375, 4587
1276, 6380, 4590
1277, 6385, 4594
1278, 6390, 4597
1279, 6395, 4601
1280, 6400, 4605
1281, 6405, 4609
1282, 6410, 4612
1283, 6415, 4616
1284, 6420, 4619
1285, 6425, 4623
1286, 6430, 4627
1287, 6435, 4630
1288, 6440, 4634
1289, 6445, 4637
1290, 6450, 4641
1291, 6455, 4645
1292, 6460, 4648
1293, 6465, 4652
1294, 6470, 4655
1295, 6475, 4659
1296, 6480, 4663
1297, 6485, 4666
1298, 6490, 4670
1299, 6495, 4674
1300, 6500, 4677
1301, 6505, 4681
1302, 6510, 4685
1303, 6515, 4688
1304, 6520, 4692
1305, 6525, 4695
1306, 6530, 4699
1307, 6535, 4703
1308, 6540, 4706
1309, 6545, 4710
1310, 6550, 4713
1311, 6555, 4717
1312, 6560, 4721
1313, 6565, 4725
1314, 6570, 4728
1315, 6575, 4732
1316, 6580, 4735
1317, 6585, 4739
1318, 6590, 4743
1319, 6595, 4746
1320, 6600, 4750
1321, 6605, 4753
1322, 6610, 4757
1323, 6615, 4761
1324, 6620, 4764
1325, 6625, 4768
1326, 6630, 4772
1327, 6635, 4775
1328, 6640, 4779
1329, 6645, 4783
1330, 6650, 4786
1331, 6655, 4790
1332, 6660, 4793
1333, 6665, 4797
1334, 6670, 4801
1335, 6675, 4805
1336, 6680, 4808
1337, 6685, 4812
1338, 6690, 4815
1339, 6695, 4819
1340, 6700, 4823
1341, 6705, 4826
1342, 6710, 4830
1343, 6715, 4833
1344, 6720, 4837
1345, 6725, 4841
1346, 6730, 4845
1347, 6735, 4848
1348, 6740, 4852
1349, 6745, 4855
1350, 6750, 4859
1351, 6755, 4863
1352, 6760, 4866
1353, 6765, 4870
1354, 6770, 4874
1355, 6775, 4877
1356, 6780, 4881
1357, 6785, 4885
1358, 6790, 4888
1359, 6795, 4892
1360, 6800, 4895
1361, 6805, 4899
1362, 6810, 4903
1363, 6815, 4906
1364, 6820, 4910
1365, 6825, 4914
1366, 6830, 4917
1367, 6835, 4921
1368, 6840, 4925
1369, 6845, 4928
1370, 6850, 4932
1371, 6855, 4935
1372, 6860, 4939
1373, 6865, 4943
1374, 6870, 4947
1375, 6875, 4950
1376, 6880, 4954
1377, 6885, 4957
1378, 6890, 4961
1379, 6895, 4965
1380, 6900, 4968
1381, 6905, 4972
1382, 6910, 4975
1383, 6915, 4979
1384, 6920, 4983
1385, 6925, 4986
1386, 6930, 4990
1387, 6935, 4993
1388, 6940, 4997
1389, 6945, 5001
1390, 6950, 5004
1391, 6955, 5008
1392, 6960, 5012
1393, 6965, 5015
1394, 6970, 5019
1395, 6975, 5023
1396, 6980, 5026
1397, 6985, 5030
1398, 6990, 5033
1399, 6995, 5037
1400, 7000, 5041
1401, 7005, 5044
1402, 7010, 5048
1403, 7015, 5051
1404, 7020, 5055
